Name,Method,File,Student,Question,Result,Time,Index,Gold_Wrong,Total_Answered,Gender,Age,Education,Relationship,Department,Crowdsourcing_Knowledge,Crowdsourcing_Use
APFMN02BVIHH7,Turk,/9_7.png:gold,9,7,4,1301727931.0,47,3,57,,,,,,,
APFMN02BVIHH7,Turk,/1_9.png:norm,1,9,1,1301728467.0,48,3,57,,,,,,,
APFMN02BVIHH7,Turk,/2_9.png:norm,2,9,0,1301728467.0,49,3,57,,,,,,,
APFMN02BVIHH7,Turk,/3_9.png:norm,3,9,4,1301728467.0,50,3,57,,,,,,,
APFMN02BVIHH7,Turk,/4_9.png:norm,4,9,0,1301728467.0,51,3,57,,,,,,,
APFMN02BVIHH7,Turk,/5_9.png:norm,5,9,0,1301728467.0,52,3,57,,,,,,,
APFMN02BVIHH7,Turk,/6_9.png:norm,6,9,4,1301728467.0,53,3,57,,,,,,,
APFMN02BVIHH7,Turk,/7_9.png:norm,7,9,0,1301728467.0,54,3,57,,,,,,,
APFMN02BVIHH7,Turk,/8_9.png:norm,8,9,0,1301728467.0,55,3,57,,,,,,,
APFMN02BVIHH7,Turk,/9_9.png:gold,9,9,4,1301728467.0,56,3,57,,,,,,,
A3FXH3WEZH28PH,Turk,4_12.png:norm,4,12,0,1301751182.0,0,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,5_12.png:norm,5,12,0,1301751182.0,1,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,6_12.png:norm,6,12,4,1301751182.0,2,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,7_12.png:norm,7,12,4,1301751182.0,3,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,8_12.png:norm,8,12,0,1301751182.0,4,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,9_12.png:gold,9,12,4,1301751182.0,5,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,/1_3.png:norm,1,3,2,1301751349.0,6,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,/2_3.png:norm,2,3,0,1301751349.0,7,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,/3_3.png:norm,3,3,0,1301751349.0,8,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,/4_3.png:norm,4,3,2,1301751349.0,9,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,/5_3.png:norm,5,3,4,1301751349.0,10,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,/6_3.png:norm,6,3,4,1301751349.0,11,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,/7_3.png:norm,7,3,0,1301751349.0,12,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,/8_3.png:norm,8,3,1,1301751349.0,13,0,15,,,,,,,
A3FXH3WEZH28PH,Turk,/9_3.png:gold,9,3,4,1301751349.0,14,0,15,,,,,,,
AKEHUNKIP6Z7H,Turk,4_10.png:norm,4,10,4,1301772706.0,0,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,5_10.png:norm,5,10,0,1301772706.0,1,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,6_10.png:norm,6,10,0,1301772706.0,2,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,7_10.png:norm,7,10,0,1301772706.0,3,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,8_10.png:norm,8,10,0,1301772706.0,4,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,9_10.png:gold,9,10,0,1301772706.0,5,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,4_11.png:norm,4,11,0,1301773075.0,6,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,5_11.png:norm,5,11,0,1301773075.0,7,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,6_11.png:norm,6,11,0,1301773075.0,8,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,7_11.png:norm,7,11,0,1301773075.0,9,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,8_11.png:norm,8,11,0,1301773075.0,10,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,9_11.png:gold,9,11,0,1301773075.0,11,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,4_12.png:norm,4,12,2,1301772902.0,12,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,5_12.png:norm,5,12,0,1301772902.0,13,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,6_12.png:norm,6,12,0,1301772902.0,14,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,7_12.png:norm,7,12,0,1301772902.0,15,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,8_12.png:norm,8,12,0,1301772902.0,16,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,9_12.png:gold,9,12,0,1301772902.0,17,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,4_13.png:norm,4,13,3,1301772881.0,18,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,5_13.png:norm,5,13,0,1301772881.0,19,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,6_13.png:norm,6,13,0,1301772881.0,20,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,7_13.png:norm,7,13,0,1301772881.0,21,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,8_13.png:norm,8,13,0,1301772881.0,22,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,9_13.png:gold,9,13,0,1301772881.0,23,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,1_14.png:norm,1,14,3,1301773181.0,24,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,2_14.png:norm,2,14,0,1301773181.0,25,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,3_14.png:norm,3,14,5,1301773181.0,26,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,4_14.png:norm,4,14,0,1301773181.0,27,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,5_14.png:norm,5,14,0,1301773181.0,28,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,6_14.png:norm,6,14,0,1301773181.0,29,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,7_14.png:norm,7,14,0,1301773181.0,30,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,8_14.png:norm,8,14,5,1301773181.0,31,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,9_14.png:gold,9,14,0,1301773181.0,32,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/1_1.png:norm,1,1,1,1301772750.0,33,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/2_1.png:norm,2,1,0,1301772750.0,34,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/3_1.png:norm,3,1,0,1301772750.0,35,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/4_1.png:norm,4,1,0,1301772750.0,36,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/5_1.png:norm,5,1,0,1301772750.0,37,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/6_1.png:norm,6,1,0,1301772750.0,38,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/7_1.png:norm,7,1,0,1301772750.0,39,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/8_1.png:norm,8,1,0,1301772750.0,40,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/9_1.png:gold,9,1,0,1301772750.0,41,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/1_3.png:norm,1,3,3,1301772578.0,42,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/2_3.png:norm,2,3,0,1301772578.0,43,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/3_3.png:norm,3,3,3,1301772578.0,44,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/4_3.png:norm,4,3,0,1301772578.0,45,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/5_3.png:norm,5,3,0,1301772578.0,46,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/6_3.png:norm,6,3,0,1301772578.0,47,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/7_3.png:norm,7,3,0,1301772578.0,48,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/8_3.png:norm,8,3,0,1301772578.0,49,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/9_3.png:gold,9,3,0,1301772578.0,50,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/1_4.png:norm,1,4,2,1301772518.0,51,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/2_4.png:norm,2,4,1,1301772518.0,52,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/3_4.png:norm,3,4,0,1301772518.0,53,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/4_4.png:norm,4,4,2,1301772518.0,54,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/5_4.png:norm,5,4,0,1301772518.0,55,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/6_4.png:norm,6,4,0,1301772518.0,56,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/7_4.png:norm,7,4,0,1301772518.0,57,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/8_4.png:norm,8,4,0,1301772518.0,58,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/9_4.png:gold,9,4,0,1301772518.0,59,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/1_5.png:norm,1,5,0,1301772781.0,60,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/2_5.png:norm,2,5,0,1301772781.0,61,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/3_5.png:norm,3,5,0,1301772781.0,62,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/4_5.png:norm,4,5,0,1301772781.0,63,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/5_5.png:norm,5,5,0,1301772781.0,64,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/6_5.png:norm,6,5,0,1301772781.0,65,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/7_5.png:norm,7,5,0,1301772781.0,66,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/8_5.png:norm,8,5,0,1301772781.0,67,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/9_5.png:gold,9,5,0,1301772781.0,68,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/1_6.png:norm,1,6,2,1301772624.0,69,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/2_6.png:norm,2,6,0,1301772624.0,70,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/3_6.png:norm,3,6,0,1301772624.0,71,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/4_6.png:norm,4,6,0,1301772624.0,72,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/5_6.png:norm,5,6,0,1301772624.0,73,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/6_6.png:norm,6,6,0,1301772624.0,74,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/7_6.png:norm,7,6,0,1301772624.0,75,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/8_6.png:norm,8,6,0,1301772624.0,76,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/9_6.png:gold,9,6,0,1301772624.0,77,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/1_7.png:norm,1,7,3,1301772826.0,78,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/2_7.png:norm,2,7,0,1301772826.0,79,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/3_7.png:norm,3,7,0,1301772826.0,80,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/4_7.png:norm,4,7,0,1301772826.0,81,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/5_7.png:norm,5,7,0,1301772826.0,82,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/6_7.png:norm,6,7,0,1301772826.0,83,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/7_7.png:norm,7,7,0,1301772826.0,84,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/8_7.png:norm,8,7,0,1301772826.0,85,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/9_7.png:gold,9,7,0,1301772826.0,86,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/1_8.png:norm,1,8,0,1301772978.0,87,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/2_8.png:norm,2,8,0,1301772978.0,88,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/3_8.png:norm,3,8,0,1301772978.0,89,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/4_8.png:norm,4,8,0,1301772978.0,90,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/5_8.png:norm,5,8,0,1301772978.0,91,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/6_8.png:norm,6,8,0,1301772978.0,92,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/7_8.png:norm,7,8,0,1301772978.0,93,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/8_8.png:norm,8,8,0,1301772978.0,94,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/9_8.png:gold,9,8,0,1301772978.0,95,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/1_9.png:norm,1,9,4,1301773109.0,96,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/2_9.png:norm,2,9,0,1301773109.0,97,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/3_9.png:norm,3,9,0,1301773109.0,98,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/4_9.png:norm,4,9,0,1301773109.0,99,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/5_9.png:norm,5,9,0,1301773109.0,100,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/6_9.png:norm,6,9,0,1301773109.0,101,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/7_9.png:norm,7,9,0,1301773109.0,102,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/8_9.png:norm,8,9,4,1301773109.0,103,13,105,,,,,,,
AKEHUNKIP6Z7H,Turk,/9_9.png:gold,9,9,0,1301773109.0,104,13,105,,,,,,,
A7EWD6LBQSNZM,Turk,/1_2.png:norm,1,2,2,1301737533.0,0,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/2_2.png:norm,2,2,3,1301737533.0,1,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/3_2.png:norm,3,2,3,1301737533.0,2,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/4_2.png:norm,4,2,2,1301737533.0,3,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/5_2.png:norm,5,2,2,1301737533.0,4,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/6_2.png:norm,6,2,2,1301737533.0,5,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/7_2.png:norm,7,2,0,1301737533.0,6,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/8_2.png:norm,8,2,2,1301737533.0,7,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/9_2.png:gold,9,2,2,1301737533.0,8,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/1_5.png:norm,1,5,1,1301737582.0,9,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/2_5.png:norm,2,5,1,1301737582.0,10,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/3_5.png:norm,3,5,1,1301737582.0,11,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/4_5.png:norm,4,5,1,1301737582.0,12,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/5_5.png:norm,5,5,1,1301737582.0,13,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/6_5.png:norm,6,5,0,1301737582.0,14,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/7_5.png:norm,7,5,1,1301737582.0,15,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/8_5.png:norm,8,5,1,1301737582.0,16,2,18,,,,,,,
A7EWD6LBQSNZM,Turk,/9_5.png:gold,9,5,1,1301737582.0,17,2,18,,,,,,,
A3UBN46W1BWFHV,Turk,4_10.png:norm,4,10,4,1301806322.0,0,2,12,,,,,,,
A3UBN46W1BWFHV,Turk,5_10.png:norm,5,10,0,1301806322.0,1,2,12,,,,,,,
A3UBN46W1BWFHV,Turk,6_10.png:norm,6,10,0,1301806322.0,2,2,12,,,,,,,
A3UBN46W1BWFHV,Turk,7_10.png:norm,7,10,0,1301806322.0,3,2,12,,,,,,,
A3UBN46W1BWFHV,Turk,8_10.png:norm,8,10,0,1301806322.0,4,2,12,,,,,,,
A3UBN46W1BWFHV,Turk,9_10.png:gold,9,10,0,1301806322.0,5,2,12,,,,,,,
A3UBN46W1BWFHV,Turk,4_12.png:norm,4,12,0,1301806185.0,6,2,12,,,,,,,
A3UBN46W1BWFHV,Turk,5_12.png:norm,5,12,0,1301806185.0,7,2,12,,,,,,,
A3UBN46W1BWFHV,Turk,6_12.png:norm,6,12,0,1301806185.0,8,2,12,,,,,,,
A3UBN46W1BWFHV,Turk,7_12.png:norm,7,12,1,1301806185.0,9,2,12,,,,,,,
A3UBN46W1BWFHV,Turk,8_12.png:norm,8,12,1,1301806185.0,10,2,12,,,,,,,
A3UBN46W1BWFHV,Turk,9_12.png:gold,9,12,0,1301806185.0,11,2,12,,,,,,,
AUUYJT0NNEK11,Turk,/1_8.png:norm,1,8,4,1301807959.0,0,1,9,,,,,,,
AUUYJT0NNEK11,Turk,/2_8.png:norm,2,8,0,1301807959.0,1,1,9,,,,,,,
AUUYJT0NNEK11,Turk,/3_8.png:norm,3,8,1,1301807959.0,2,1,9,,,,,,,
AUUYJT0NNEK11,Turk,/4_8.png:norm,4,8,3,1301807959.0,3,1,9,,,,,,,
AUUYJT0NNEK11,Turk,/5_8.png:norm,5,8,0,1301807959.0,4,1,9,,,,,,,
AUUYJT0NNEK11,Turk,/6_8.png:norm,6,8,0,1301807959.0,5,1,9,,,,,,,
AUUYJT0NNEK11,Turk,/7_8.png:norm,7,8,0,1301807959.0,6,1,9,,,,,,,
AUUYJT0NNEK11,Turk,/8_8.png:norm,8,8,0,1301807959.0,7,1,9,,,,,,,
AUUYJT0NNEK11,Turk,/9_8.png:gold,9,8,0,1301807959.0,8,1,9,,,,,,,
A24T72RPOUTJFT,Turk,/1_4.png:norm,1,4,4,1301747980.0,0,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/2_4.png:norm,2,4,1,1301747980.0,1,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/3_4.png:norm,3,4,0,1301747980.0,2,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/4_4.png:norm,4,4,4,1301747980.0,3,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/5_4.png:norm,5,4,3,1301747980.0,4,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/6_4.png:norm,6,4,4,1301747980.0,5,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/7_4.png:norm,7,4,3,1301747980.0,6,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/8_4.png:norm,8,4,3,1301747980.0,7,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/9_4.png:gold,9,4,4,1301747980.0,8,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/1_6.png:norm,1,6,2,1301747766.0,9,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/2_6.png:norm,2,6,0,1301747766.0,10,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/3_6.png:norm,3,6,4,1301747766.0,11,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/4_6.png:norm,4,6,3,1301747766.0,12,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/5_6.png:norm,5,6,0,1301747766.0,13,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/6_6.png:norm,6,6,4,1301747766.0,14,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/7_6.png:norm,7,6,2,1301747766.0,15,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/8_6.png:norm,8,6,4,1301747766.0,16,0,18,,,,,,,
A24T72RPOUTJFT,Turk,/9_6.png:gold,9,6,4,1301747766.0,17,0,18,,,,,,,
A27F51J27OI1QN,Turk,4_13.png:norm,4,13,0,1301752844.0,0,1,24,,,,,,,
A27F51J27OI1QN,Turk,5_13.png:norm,5,13,4,1301752844.0,1,1,24,,,,,,,
A27F51J27OI1QN,Turk,6_13.png:norm,6,13,2,1301752844.0,2,1,24,,,,,,,
A27F51J27OI1QN,Turk,7_13.png:norm,7,13,2,1301752844.0,3,1,24,,,,,,,
A27F51J27OI1QN,Turk,8_13.png:norm,8,13,3,1301752844.0,4,1,24,,,,,,,
A27F51J27OI1QN,Turk,9_13.png:gold,9,13,4,1301752844.0,5,1,24,,,,,,,
A27F51J27OI1QN,Turk,/1_2.png:norm,1,2,3,1301753537.0,6,1,24,,,,,,,
A27F51J27OI1QN,Turk,/2_2.png:norm,2,2,3,1301753537.0,7,1,24,,,,,,,
A27F51J27OI1QN,Turk,/3_2.png:norm,3,2,2,1301753537.0,8,1,24,,,,,,,
A27F51J27OI1QN,Turk,/4_2.png:norm,4,2,0,1301753537.0,9,1,24,,,,,,,
A27F51J27OI1QN,Turk,/5_2.png:norm,5,2,2,1301753537.0,10,1,24,,,,,,,
A27F51J27OI1QN,Turk,/6_2.png:norm,6,2,0,1301753537.0,11,1,24,,,,,,,
A27F51J27OI1QN,Turk,/7_2.png:norm,7,2,1,1301753537.0,12,1,24,,,,,,,
A27F51J27OI1QN,Turk,/8_2.png:norm,8,2,2,1301753537.0,13,1,24,,,,,,,
A27F51J27OI1QN,Turk,/9_2.png:gold,9,2,2,1301753537.0,14,1,24,,,,,,,
A27F51J27OI1QN,Turk,/1_3.png:norm,1,3,3,1301753244.0,15,1,24,,,,,,,
A27F51J27OI1QN,Turk,/2_3.png:norm,2,3,2,1301753244.0,16,1,24,,,,,,,
A27F51J27OI1QN,Turk,/3_3.png:norm,3,3,2,1301753244.0,17,1,24,,,,,,,
A27F51J27OI1QN,Turk,/4_3.png:norm,4,3,3,1301753244.0,18,1,24,,,,,,,
A27F51J27OI1QN,Turk,/5_3.png:norm,5,3,4,1301753244.0,19,1,24,,,,,,,
A27F51J27OI1QN,Turk,/6_3.png:norm,6,3,4,1301753244.0,20,1,24,,,,,,,
A27F51J27OI1QN,Turk,/7_3.png:norm,7,3,3,1301753244.0,21,1,24,,,,,,,
A27F51J27OI1QN,Turk,/8_3.png:norm,8,3,3,1301753244.0,22,1,24,,,,,,,
A27F51J27OI1QN,Turk,/9_3.png:gold,9,3,4,1301753244.0,23,1,24,,,,,,,
A378DJ0QABBKAO,Turk,4_11.png:norm,4,11,2,1301813275.0,0,11,99,,,,,,,
A378DJ0QABBKAO,Turk,5_11.png:norm,5,11,2,1301813275.0,1,11,99,,,,,,,
A378DJ0QABBKAO,Turk,6_11.png:norm,6,11,3,1301813275.0,2,11,99,,,,,,,
A378DJ0QABBKAO,Turk,7_11.png:norm,7,11,3,1301813275.0,3,11,99,,,,,,,
A378DJ0QABBKAO,Turk,8_11.png:norm,8,11,4,1301813275.0,4,11,99,,,,,,,
A378DJ0QABBKAO,Turk,9_11.png:gold,9,11,1,1301813275.0,5,11,99,,,,,,,
A378DJ0QABBKAO,Turk,4_12.png:norm,4,12,2,1301813408.0,6,11,99,,,,,,,
A378DJ0QABBKAO,Turk,5_12.png:norm,5,12,2,1301813408.0,7,11,99,,,,,,,
A378DJ0QABBKAO,Turk,6_12.png:norm,6,12,4,1301813408.0,8,11,99,,,,,,,
A378DJ0QABBKAO,Turk,7_12.png:norm,7,12,1,1301813408.0,9,11,99,,,,,,,
A378DJ0QABBKAO,Turk,8_12.png:norm,8,12,2,1301813408.0,10,11,99,,,,,,,
A378DJ0QABBKAO,Turk,9_12.png:gold,9,12,0,1301813408.0,11,11,99,,,,,,,
A378DJ0QABBKAO,Turk,4_13.png:norm,4,13,2,1301812609.0,12,11,99,,,,,,,
A378DJ0QABBKAO,Turk,5_13.png:norm,5,13,2,1301812609.0,13,11,99,,,,,,,
A378DJ0QABBKAO,Turk,6_13.png:norm,6,13,4,1301812609.0,14,11,99,,,,,,,
A378DJ0QABBKAO,Turk,7_13.png:norm,7,13,2,1301812609.0,15,11,99,,,,,,,
A378DJ0QABBKAO,Turk,8_13.png:norm,8,13,1,1301812609.0,16,11,99,,,,,,,
A378DJ0QABBKAO,Turk,9_13.png:gold,9,13,2,1301812609.0,17,11,99,,,,,,,
A378DJ0QABBKAO,Turk,1_14.png:norm,1,14,10,1301812965.0,18,11,99,,,,,,,
A378DJ0QABBKAO,Turk,2_14.png:norm,2,14,4,1301812965.0,19,11,99,,,,,,,
A378DJ0QABBKAO,Turk,3_14.png:norm,3,14,7,1301812965.0,20,11,99,,,,,,,
A378DJ0QABBKAO,Turk,4_14.png:norm,4,14,8,1301812965.0,21,11,99,,,,,,,
A378DJ0QABBKAO,Turk,5_14.png:norm,5,14,5,1301812965.0,22,11,99,,,,,,,
A378DJ0QABBKAO,Turk,6_14.png:norm,6,14,3,1301812965.0,23,11,99,,,,,,,
A378DJ0QABBKAO,Turk,7_14.png:norm,7,14,4,1301812965.0,24,11,99,,,,,,,
A378DJ0QABBKAO,Turk,8_14.png:norm,8,14,5,1301812965.0,25,11,99,,,,,,,
A378DJ0QABBKAO,Turk,9_14.png:gold,9,14,4,1301812965.0,26,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/1_1.png:norm,1,1,1,1301812882.0,27,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/2_1.png:norm,2,1,3,1301812882.0,28,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/3_1.png:norm,3,1,2,1301812882.0,29,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/4_1.png:norm,4,1,2,1301812882.0,30,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/5_1.png:norm,5,1,3,1301812882.0,31,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/6_1.png:norm,6,1,4,1301812882.0,32,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/7_1.png:norm,7,1,4,1301812882.0,33,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/8_1.png:norm,8,1,0,1301812882.0,34,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/9_1.png:gold,9,1,1,1301812882.0,35,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/1_2.png:norm,1,2,1,1301812800.0,36,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/2_2.png:norm,2,2,3,1301812800.0,37,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/3_2.png:norm,3,2,4,1301812800.0,38,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/4_2.png:norm,4,2,2,1301812800.0,39,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/5_2.png:norm,5,2,2,1301812800.0,40,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/6_2.png:norm,6,2,2,1301812800.0,41,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/7_2.png:norm,7,2,2,1301812800.0,42,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/8_2.png:norm,8,2,2,1301812800.0,43,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/9_2.png:gold,9,2,2,1301812800.0,44,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/1_4.png:norm,1,4,2,1301812711.0,45,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/2_4.png:norm,2,4,0,1301812711.0,46,11,99,,,,,,,
A378DJ0QABBKAO,Turk,/3_4.png:norm,3,4,1,1301812711.0,47,11,99,,,,,,,
